gamma,gen_seed,line_id,component,weight,mean_Omega,mean_Lambda,cov_11,cov_12,cov_22,covariance_type,seed,bic,fit_time_seconds
0.01,42,1885,1,0.08200987602645023,0.0,0.0,213081.0601439248,36.971788304755435,0.6756909874763889,tied_shape,1003,-10896.02227459201,0.19772687461227179
0.01,42,1885,2,0.917990123973549,0.0,0.0,5.323421892508175,0.0009236692699659642,1.688084427997825e-05,tied_shape,1003,-10896.02227459201,0.19772687461227179
0.01,42,2790,1,0.07872421478938797,0.0,0.0,212718.31373188412,-14.652689496717318,0.4516428348250674,tied_shape,1004,-17822.114766606057,0.20502041559666395
0.01,42,2790,2,0.9212757852106086,0.0,0.0,4.3132495900928225,-0.0002971098531983158,9.157877561181472e-06,tied_shape,1004,-17822.114766606057,0.20502041559666395
0.01,42,694,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.251779374666512
0.01,42,694,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.251779374666512
0.01,42,539,1,0.0787242147893881,0.0,0.0,212718.31373188374,-14.652689496717269,0.45164283482506623,tied_shape,1004,-17822.11476660611,0.17988241743296385
0.01,42,539,2,0.9212757852106083,0.0,0.0,4.313249590092798,-0.0002971098531983136,9.157877561181413e-06,tied_shape,1004,-17822.11476660611,0.17988241743296385
0.01,42,761,1,0.07872421478938821,0.0,0.0,212718.3137318835,-14.652689496717215,0.45164283482506656,tied_shape,1004,-17822.11476660611,0.1860555000603199
0.01,42,761,2,0.9212757852106083,0.0,0.0,4.313249590092787,-0.0002971098531983121,9.157877561181406e-06,tied_shape,1004,-17822.11476660611,0.1860555000603199
0.01,42,2945,1,0.07683145975189554,0.0,0.0,239548.54486663715,-233.06497179116775,2.179121607858063,tied_shape,1006,-7929.610914976017,0.17943525034934282
0.01,42,2945,2,0.9231685402481076,0.0,0.0,4.135185909439926,-0.00402326379344698,3.761689712115527e-05,tied_shape,1006,-7929.610914976017,0.17943525034934282
0.01,42,1259,1,0.07618600997016096,0.0,0.0,206334.19409709366,-10.930110405858562,0.30033490821673986,tied_shape,1004,-24021.431398107907,0.16651762463152409
0.01,42,1259,2,0.9238139900298402,0.0,0.0,3.6123556591837844,-0.00019135677609270725,5.2580548274837035e-06,tied_shape,1004,-24021.431398107907,0.16651762463152409
0.01,42,1610,1,0.9210901248275302,0.0,0.0,4.930257332099917,0.0023402007260631863,7.377050988835417e-06,tied_shape,1009,-20053.867437678033,0.19010433368384838
0.01,42,1610,2,0.07890987517246835,0.0,0.0,193272.7510074124,91.73903140733863,0.2891903693649388,tied_shape,1009,-20053.867437678033,0.19010433368384838
0.01,42,1200,1,0.9210901248275299,0.0,0.0,4.930257332099898,0.0023402007260631755,7.377050988835339e-06,tied_shape,1009,-20053.86743767813,0.1784729165956378
0.01,42,1200,2,0.07890987517246843,0.0,0.0,193272.7510074118,91.73903140733829,0.289190369364936,tied_shape,1009,-20053.86743767813,0.1784729165956378
0.01,42,1822,1,0.07705939412966255,0.0,0.0,131684.96020857527,1.3091443701453505,0.07071669680973419,tied_shape,1004,-51362.47620718048,0.1692272089421749
0.01,42,1822,2,0.9229406058703381,0.0,0.0,0.9958266057845059,9.89999763480085e-06,5.34773052630985e-07,tied_shape,1004,-51362.47620718048,0.1692272089421749
0.01,42,2090,1,0.07705939412966213,0.0,0.0,131684.9602085793,1.3091443701433296,0.07071669680973834,tied_shape,1004,-51362.47620717945,0.17091150023043156
0.01,42,2090,2,0.9229406058703383,0.0,0.0,0.9958266057845652,9.899997634785856e-06,5.347730526310319e-07,tied_shape,1004,-51362.47620717945,0.17091150023043156
0.01,42,488,1,0.9216105274339276,0.0,0.0,4.302471804281434,0.0002554718793730214,7.346954821944353e-06,tied_shape,1002,-19720.388227455885,0.17276033386588097
0.01,42,488,2,0.0783894725660742,0.0,0.0,206674.81274018937,12.271923032072406,0.35292050270381203,tied_shape,1002,-19720.388227455885,0.17276033386588097
0.01,42,525,1,0.07705939412966233,0.0,0.0,131684.96020857725,1.3091443701425902,0.07071669680973618,tied_shape,1004,-51362.47620718041,0.17502441722899675
0.01,42,525,2,0.9229406058703381,0.0,0.0,0.9958266057845065,9.899997634779833e-06,5.347730526309923e-07,tied_shape,1004,-51362.47620718041,0.17502441722899675
0.01,42,2039,1,0.08401150543765376,0.0,0.0,202886.92436251993,34.862549594842285,0.5021265324909748,tied_shape,1004,-12646.44849783196,0.1790502918884158
0.01,42,2039,2,0.9159884945623452,0.0,0.0,5.292375150175288,0.0009094015877426417,1.309814317087572e-05,tied_shape,1004,-12646.44849783196,0.1790502918884158
0.01,42,2657,1,0.0768314597518955,0.0,0.0,239548.5448666373,-233.0649717911678,2.1791216078580633,tied_shape,1006,-7929.610914976039,0.17943637538701296
0.01,42,2657,2,0.9231685402481075,0.0,0.0,4.1351859094399215,-0.004023263793446974,3.7616897121155216e-05,tied_shape,1006,-7929.610914976039,0.17943637538701296
0.01,42,745,1,0.9210901248275299,0.0,0.0,4.930257332099876,-0.0023402007260631902,7.377050988835423e-06,tied_shape,1009,-20053.867437678073,0.17654683254659176
0.01,42,745,2,0.07890987517246839,0.0,0.0,193272.75100741262,-91.73903140733967,0.2891903693649418,tied_shape,1009,-20053.867437678073,0.17654683254659176
0.01,42,1877,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.1702300002798438
0.01,42,1877,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.1702300002798438
0.01,42,2091,1,0.07705939412966198,0.0,0.0,131684.96020857582,1.3091443701343235,0.07071669680973398,tied_shape,1004,-51362.476207180865,0.16874008346349
0.01,42,2091,2,0.9229406058703382,0.0,0.0,0.9958266057844917,9.899997634717278e-06,5.347730526309736e-07,tied_shape,1004,-51362.476207180865,0.16874008346349
0.01,42,2514,1,0.0840115054376538,0.0,0.0,202886.92436251984,-34.86254959484229,0.5021265324909739,tied_shape,1004,-12646.448497831983,0.17622066661715508
0.01,42,2514,2,0.9159884945623451,0.0,0.0,5.292375150175287,-0.0009094015877426421,1.30981431708757e-05,tied_shape,1004,-12646.448497831983,0.17622066661715508
0.01,42,1581,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.17713483422994614
0.01,42,1581,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.17713483422994614
0.01,42,105,1,0.07711745682023416,0.0,0.0,242317.17606636084,50.818261524905296,3.84657033739121,tied_shape,1004,-372.4749927493902,0.19236333388835192
0.01,42,105,2,0.9228825431797664,0.0,0.0,4.78507082886576,0.0010035152470161729,7.595875707791476e-05,tied_shape,1004,-372.4749927493902,0.19236333388835192
0.01,42,1872,1,0.07718637708061862,0.0,0.0,241976.43442415478,50.6453172009873,3.7224447734116874,tied_shape,1007,-573.4850244349757,0.18456275016069412
0.01,42,1872,2,0.9228136229193815,0.0,0.0,4.797380469967654,0.0010040847829398377,7.38005082974136e-05,tied_shape,1007,-573.4850244349757,0.18456275016069412
0.01,42,547,1,0.07618600997016096,0.0,0.0,206334.19409709363,10.930110405858517,0.3003349082167396,tied_shape,1004,-24021.431398108056,0.18968154210597277
0.01,42,547,2,0.9238139900298407,0.0,0.0,3.61235565918375,0.00019135677609270464,5.2580548274836484e-06,tied_shape,1004,-24021.431398108056,0.18968154210597277
0.01,42,1916,1,0.0779104296342849,0.0,0.0,145771.15528343595,-3.6182790268183593,0.09076862910011078,tied_shape,1000,-40163.071120848275,0.18045166693627834
0.01,42,1916,2,0.9220895703657159,0.0,0.0,1.9258852039362466,-4.780362773357358e-05,1.199208165878782e-06,tied_shape,1000,-40163.071120848275,0.18045166693627834
0.01,42,2465,1,0.077323437868045,0.0,0.0,123810.51866154364,0.6121154411979342,0.06242409008282942,tied_shape,1004,-57547.57694178259,0.17519120778888464
0.01,42,2465,2,0.9226765621319566,0.0,0.0,0.6785624455798317,3.354792106896011e-06,3.421247539192914e-07,tied_shape,1004,-57547.57694178259,0.17519120778888464
0.01,42,2759,1,0.077323437868045,0.0,0.0,123810.51866154361,0.6121154411983234,0.062424090082829405,tied_shape,1004,-57547.576941782485,0.17453820817172527
0.01,42,2759,2,0.9226765621319565,0.0,0.0,0.6785624455798365,3.3547921068981688e-06,3.421247539192938e-07,tied_shape,1004,-57547.576941782485,0.17453820817172527
0.01,42,3033,1,0.07732343786804499,0.0,0.0,123810.51866154297,0.6121154411981325,0.06242409008282874,tied_shape,1004,-57547.57694178273,0.17387441638857126
0.01,42,3033,2,0.9226765621319564,0.0,0.0,0.6785624455798273,3.3547921068970943e-06,3.4212475391928727e-07,tied_shape,1004,-57547.57694178273,0.17387441638857126
0.01,42,1214,1,0.07296774681258478,0.0,0.0,205007.36504540144,-60.48142557340639,0.25933896145547575,tied_shape,1004,-35188.205340622655,0.1806357502937317
0.01,42,1214,2,0.9270322531874132,0.0,0.0,1.9988739998317997,-0.000589709296661954,2.5286208965318327e-06,tied_shape,1004,-35188.205340622655,0.1806357502937317
0.01,42,744,1,0.9252566197535811,0.0,0.0,1.8756526427352047,0.003669686668421224,9.685343487595792e-05,tied_shape,1005,-5855.980690637677,0.18487379141151905
0.01,42,744,2,0.07474338024642144,0.0,0.0,252733.80836796615,494.46996000004197,13.050464084876582,tied_shape,1005,-5855.980690637677,0.18487379141151905
0.01,42,296,1,0.07296774681258414,0.0,0.0,205007.36504540464,-60.48142557338773,0.2593389614554745,tied_shape,1004,-35188.20534062358,0.1699266256764531
0.01,42,296,2,0.9270322531874138,0.0,0.0,1.9988739998316642,-0.0005897092966617229,2.52862089653161e-06,tied_shape,1004,-35188.20534062358,0.1699266256764531
0.01,42,775,1,0.9271717729304432,0.0,0.0,1.653976466510963,-0.00034734537834460634,1.463350040186649e-06,tied_shape,1000,-40868.878684889096,0.1725120823830366
0.01,42,775,2,0.07282822706955887,0.0,0.0,183196.43324982427,-38.47239407993164,0.16208241978417787,tied_shape,1000,-40868.878684889096,0.1725120823830366
0.01,42,1039,1,0.0732045942737903,0.0,0.0,225971.46048038334,-97.31987834386848,0.4803721098624913,tied_shape,1004,-28703.871834581092,0.17176866624504328
0.01,42,1039,2,0.9267954057262092,0.0,0.0,2.337514397367484,-0.0010067050781334963,4.969108579066981e-06,tied_shape,1004,-28703.871834581092,0.17176866624504328
0.01,42,1247,1,0.925256619753581,0.0,0.0,1.875652642735209,-0.0036696866684209784,9.685343487595319e-05,tied_shape,1005,-5855.98069063791,0.18522729258984327
0.01,42,1247,2,0.07474338024642181,0.0,0.0,252733.80836796487,-494.46996000000524,13.05046408487585,tied_shape,1005,-5855.98069063791,0.18522729258984327
0.01,42,63,1,0.927171772930443,0.0,0.0,1.6539764665109549,-0.00034734537834460216,1.4633500401866842e-06,tied_shape,1000,-40868.87868488885,0.17288358323276043
0.01,42,63,2,0.07282822706955912,0.0,0.0,183196.43324982608,-38.47239407993175,0.16208241978418417,tied_shape,1000,-40868.87868488885,0.17288358323276043
0.01,42,2242,1,0.07296774681258376,0.0,0.0,205007.36504540418,-60.48142557340717,0.2593389614554789,tied_shape,1004,-35188.20534062304,0.16971249971538782
0.01,42,2242,2,0.9270322531874137,0.0,0.0,1.9988739998317788,-0.0005897092966619476,2.528620896531804e-06,tied_shape,1004,-35188.20534062304,0.16971249971538782
0.01,42,1775,1,0.074465500145856,0.0,0.0,127509.70690967546,-6.041472558160061e-13,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.1607301253825426
0.01,42,1775,2,0.9255344998541418,0.0,0.0,0.5802863520635386,-2.749425245209043e-18,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.1607301253825426
0.01,42,780,1,0.9252566197535812,0.0,0.0,1.8756526427352016,0.0036696866684212274,9.685343487595835e-05,tied_shape,1005,-5855.9806906376525,0.19041212555021048
0.01,42,780,2,0.07474338024642141,0.0,0.0,252733.80836796627,494.4699600000435,13.050464084876669,tied_shape,1005,-5855.9806906376525,0.19041212555021048
0.01,42,2355,1,0.0773234378680443,0.0,0.0,123810.51866154239,-0.6121154411921143,0.0624240900828275,tied_shape,1004,-57547.576941782616,0.18238854128867388
0.01,42,2355,2,0.922676562131957,0.0,0.0,0.6785624455798464,-3.3547921068642205e-06,3.421247539192917e-07,tied_shape,1004,-57547.576941782616,0.18238854128867388
0.01,42,3210,1,0.07331718645416874,0.0,0.0,232883.26349521946,117.61233236668731,0.6368960916897061,tied_shape,1004,-26004.349970046114,0.1669432921335101
0.01,42,3210,2,0.9266828135458323,0.0,0.0,2.446585311724178,0.0012355916029657755,6.69099444775926e-06,tied_shape,1004,-26004.349970046114,0.1669432921335101
0.01,42,2224,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.163310625590384
0.01,42,2224,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.163310625590384
0.01,42,2029,1,0.07732343786804473,0.0,0.0,123810.5186615423,-0.6121154411935549,0.06242409008282779,tied_shape,1004,-57547.57694178234,0.16578783374279737
0.01,42,2029,2,0.9226765621319569,0.0,0.0,0.6785624455798529,-3.3547921068721513e-06,3.421247539192968e-07,tied_shape,1004,-57547.57694178234,0.16578783374279737
0.01,42,2710,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16233283374458551
0.01,42,2710,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16233283374458551
0.01,42,1409,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.17832154128700495
0.01,42,1409,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.17832154128700495
0.01,42,1892,1,0.08504007475921908,0.0,0.0,208336.99977452902,-146.7452390290517,0.8825267841681433,tied_shape,1001,-9322.566689370795,0.18518725037574768
0.01,42,1892,2,0.914959925240781,0.0,0.0,5.175374457139755,-0.003645351342295143,2.1923165743331894e-05,tied_shape,1001,-9322.566689370795,0.18518725037574768
0.01,42,1569,1,0.0850400747592192,0.0,0.0,208336.99977452913,-146.74523902905293,0.882526784168162,tied_shape,1001,-9322.566689370755,0.1916787913069129
0.01,42,1569,2,0.9149599252407808,0.0,0.0,5.175374457139706,-0.0036453513422951365,2.1923165743332138e-05,tied_shape,1001,-9322.566689370755,0.1916787913069129
0.01,42,1806,1,0.08504007475921956,0.0,0.0,208336.9997745279,-146.74523902905102,0.8825267841681397,tied_shape,1001,-9322.566689370751,0.18260516598820686
0.01,42,1806,2,0.9149599252407804,0.0,0.0,5.175374457139737,-0.0036453513422951326,2.1923165743331847e-05,tied_shape,1001,-9322.566689370751,0.18260516598820686
0.01,42,1934,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16779316775500774
0.01,42,1934,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16779316775500774
0.01,42,1664,1,0.0820098760264503,0.0,0.0,213081.06014392467,-36.971788304755435,0.6756909874763888,tied_shape,1003,-10896.022274591936,0.17021883372217417
0.01,42,1664,2,0.917990123973549,0.0,0.0,5.323421892508199,-0.0009236692699659691,1.6880844279978338e-05,tied_shape,1003,-10896.022274591936,0.17021883372217417
0.01,42,286,1,0.08200987602645032,0.0,0.0,213081.0601439246,-36.97178830475536,0.6756909874763888,tied_shape,1003,-10896.02227459208,0.1705890828743577
0.01,42,286,2,0.9179901239735487,0.0,0.0,5.323421892508144,-0.0009236692699659578,1.6880844279978165e-05,tied_shape,1003,-10896.02227459208,0.1705890828743577
0.01,42,2215,1,0.08200987602645034,0.0,0.0,213081.06014392455,-36.97178830475541,0.6756909874763873,tied_shape,1003,-10896.022274591991,0.17139512486755848
0.01,42,2215,2,0.9179901239735486,0.0,0.0,5.323421892508187,-0.0009236692699659669,1.6880844279978274e-05,tied_shape,1003,-10896.022274591991,0.17139512486755848
0.01,42,2878,1,0.08200987602645046,0.0,0.0,213081.06014392397,-36.9717883047542,0.6756909874763747,tied_shape,1003,-10896.022274592027,0.17112029157578945
0.01,42,2878,2,0.9179901239735491,0.0,0.0,5.323421892508207,-0.0009236692699659426,1.6880844279978067e-05,tied_shape,1003,-10896.022274592027,0.17112029157578945
0.01,42,1451,1,0.08504007475921989,0.0,0.0,208336.99977452593,-146.74523902902442,0.8825267841680364,tied_shape,1001,-9322.566689370757,0.1790290828794241
0.01,42,1451,2,0.9149599252407802,0.0,0.0,5.175374457139936,-0.0036453513422946464,2.192316574333033e-05,tied_shape,1001,-9322.566689370757,0.1790290828794241
0.01,42,1870,1,0.08401150543765355,0.0,0.0,202886.9243625225,-34.86254959486427,0.5021265324910337,tied_shape,1004,-12646.448497831218,0.17296316660940647
0.01,42,1870,2,0.9159884945623451,0.0,0.0,5.292375150175298,-0.0009094015877432053,1.3098143170877117e-05,tied_shape,1004,-12646.448497831218,0.17296316660940647
0.01,42,1012,1,0.07834011137402244,0.0,0.0,147990.67689801398,7.2753835186859686,0.09536989820813424,tied_shape,1000,-35008.42892888176,0.17211558297276497
0.01,42,1012,2,0.9216598886259793,0.0,0.0,2.665538125962157,0.00013104076930074783,1.7177575308889157e-06,tied_shape,1000,-35008.42892888176,0.17211558297276497
0.01,42,1128,1,0.07834011137402203,0.0,0.0,147990.676898013,7.27538351868668,0.09536989820813191,tied_shape,1000,-35008.42892888196,0.18107833247631788
0.01,42,1128,2,0.9216598886259795,0.0,0.0,2.6655381259621667,0.00013104076930076197,1.7177575308888916e-06,tied_shape,1000,-35008.42892888196,0.18107833247631788
0.01,42,779,1,0.07834011137402207,0.0,0.0,147990.67689801284,7.27538351868668,0.09536989820813178,tied_shape,1000,-35008.4289288821,0.17118866648525
0.01,42,779,2,0.9216598886259793,0.0,0.0,2.665538125962139,0.00013104076930076075,1.7177575308888734e-06,tied_shape,1000,-35008.4289288821,0.17118866648525
0.01,42,110,1,0.08504007475921944,0.0,0.0,208336.99977452814,-146.74523902905113,0.8825267841681415,tied_shape,1001,-9322.56668937078,0.19257504027336836
0.01,42,110,2,0.9149599252407805,0.0,0.0,5.175374457139735,-0.003645351342295129,2.1923165743331853e-05,tied_shape,1001,-9322.56668937078,0.19257504027336836
0.01,42,1393,1,0.08401150543765347,0.0,0.0,202886.92436252264,-34.8625495948643,0.5021265324910333,tied_shape,1004,-12646.448497831283,0.1778494156897068
0.01,42,1393,2,0.915988494562345,0.0,0.0,5.292375150175288,-0.0009094015877432037,1.3098143170877074e-05,tied_shape,1004,-12646.448497831283,0.1778494156897068
0.01,42,2660,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16018283274024725
0.01,42,2660,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16018283274024725
0.01,42,1370,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16231200005859137
0.01,42,1370,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16231200005859137
0.01,42,1021,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16725741606205702
0.01,42,1021,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16725741606205702
0.01,42,1141,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16859062481671572
0.01,42,1141,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16859062481671572
0.01,42,173,1,0.9001157858928379,0.0,0.0,18.909080981384214,0.0001494858014694897,0.00022812618995977444,tied_shape,1009,21539.300744958677,0.17512891627848148
0.01,42,173,2,0.09988421410716322,0.0,0.0,186021.99481391744,1.4705974876879542,2.244238573381444,tied_shape,1009,21539.300744958677,0.17512891627848148
0.01,42,2737,1,0.09466210984196627,0.0,0.0,199031.03350062124,6.3746296049246585,6.660776233008569,tied_shape,1004,19007.737331623674,0.17738999985158443
0.01,42,2737,2,0.9053378901580329,0.0,0.0,9.555620242086215,0.0003060504616654668,0.000319788563022986,tied_shape,1004,19007.737331623674,0.17738999985158443
0.01,42,1570,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.1628802502527833
0.01,42,1570,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.1628802502527833
0.01,42,1671,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.1669476656243205
0.01,42,1671,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.1669476656243205
0.01,42,3225,1,0.08994739295732632,0.0,0.0,210102.8376520641,357.3666720030266,12.336975666483069,tied_shape,1005,20997.0801842693,0.16615008376538754
0.01,42,3225,2,0.9100526070426762,0.0,0.0,8.760328605863572,0.014900557815001136,0.0005143955314868765,tied_shape,1005,20997.0801842693,0.16615008376538754
0.01,42,1225,1,0.09173917782873031,0.0,0.0,204259.95604335814,-553.5256580963123,5.450277163579119,tied_shape,1003,11129.506541902667,0.1744124162942171
0.01,42,1225,2,0.9082608221712666,0.0,0.0,7.794958629739133,-0.021123619572521603,0.00020799321528147682,tied_shape,1003,11129.506541902667,0.1744124162942171
0.01,42,1616,1,0.09014216306540815,0.0,0.0,209784.956203757,9192.490845244762,417.0766158191813,tied_shape,1008,26894.552731995896,0.1687877494841814
0.01,42,1616,2,0.9098578369345904,0.0,0.0,11.767669660728771,0.515643245271829,0.02339548043382013,tied_shape,1008,26894.552731995896,0.1687877494841814
0.01,42,901,1,0.08263024117602667,0.0,0.0,228837.71656362858,727.4116962350993,16.429737529570414,tied_shape,1004,14484.815938987495,0.16519258357584476
0.01,42,901,2,0.9173697588239726,0.0,0.0,5.827004360167248,0.018522432356206545,0.0004183582744088023,tied_shape,1004,14484.815938987495,0.16519258357584476
0.01,42,1073,1,0.9105212022450785,0.0,0.0,8.77961979763479,0.07561345199795538,0.0007304969241227284,tied_shape,1000,6311.755216994704,0.18152191676199436
0.01,42,1073,2,0.08947879775492297,0.0,0.0,206276.8198076632,1776.5350632859422,17.16299633247334,tied_shape,1000,6311.755216994704,0.18152191676199436
0.01,42,2132,1,0.9119728532261908,0.0,0.0,7.225826274068243,-0.07648568781144836,0.0010473412207330861,tied_shape,1002,13592.295136976725,0.1773512912914157
0.01,42,2132,2,0.08802714677381243,0.0,0.0,214028.23073289037,-2265.498202941972,31.02213919141491,tied_shape,1002,13592.295136976725,0.1773512912914157
0.01,42,597,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16473879106342793
0.01,42,597,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16473879106342793
0.01,42,3135,1,0.08159781311528214,0.0,0.0,231450.57776600253,137.79765614778273,10.988104559704837,tied_shape,1004,9895.531640746474,0.18765829224139452
0.01,42,3135,2,0.9184021868847208,0.0,0.0,5.011424159170172,0.002983628339844474,0.0002379171103632532,tied_shape,1004,9895.531640746474,0.18765829224139452
0.01,42,2725,1,0.9144365039946792,0.0,0.0,8.10081240246214,0.02914006326221571,0.0008404535380186986,tied_shape,1005,22936.306321720447,0.17327320855110884
0.01,42,2725,2,0.08556349600532175,0.0,0.0,221257.0914779986,795.9011173895483,22.955266225877754,tied_shape,1005,22936.306321720447,0.17327320855110884
0.01,42,736,1,0.9160726466800783,0.0,0.0,5.294430100836654,-0.0024904127357730545,0.0004547043445077705,tied_shape,1005,15933.412747881195,0.18009262531995773
0.01,42,736,2,0.08392735331992476,0.0,0.0,225563.50008499296,-106.10135607389411,19.372189545918708,tied_shape,1005,15933.412747881195,0.18009262531995773
0.01,42,2960,1,0.08734180395191306,0.0,0.0,216869.2403234873,105373.04228240579,51236.17120122984,tied_shape,1004,27973.30654129268,0.1652110842987895
0.01,42,2960,2,0.9126581960480875,0.0,0.0,7.891134909554287,3.834167036507012,1.8643102110508805,tied_shape,1004,27973.30654129268,0.1652110842987895
0.01,42,180,1,0.0940966974861842,0.0,0.0,189124.07657597592,759.380114411846,3.807647078699553,tied_shape,1003,5919.634800596329,0.17890820931643248
0.01,42,180,2,0.9059033025138143,0.0,0.0,12.68553053017099,0.05093555405414676,0.00025539859408410867,tied_shape,1003,5919.634800596329,0.17890820931643248
0.01,42,1228,1,0.08156949982947709,0.0,0.0,232348.36546511442,5881.420517212156,181.81429045374944,tied_shape,1004,20378.815940580007,0.18625958357006311
0.01,42,1228,2,0.9184305001705243,0.0,0.0,5.605390384168855,0.14188891730070854,0.0043862588547753205,tied_shape,1004,20378.815940580007,0.18625958357006311
0.01,42,408,1,0.9135052889222027,0.0,0.0,8.042065515450869,0.11172209429849471,0.0019795819194915474,tied_shape,1005,18728.877155283844,0.1762654585763812
0.01,42,408,2,0.08649471107779369,0.0,0.0,218447.22384432273,3034.7155584210063,53.771530939971484,tied_shape,1005,18728.877155283844,0.1762654585763812
0.01,42,183,1,0.102973123461492,0.0,0.0,180925.6376358269,2169.373068658886,28.593908424095346,tied_shape,1007,30546.23646085347,0.171768500469625
0.01,42,183,2,0.8970268765385091,0.0,0.0,31.20387816877675,0.3741473780145612,0.004931533454813974,tied_shape,1007,30546.23646085347,0.171768500469625
0.01,42,2195,1,0.10041433646117996,0.0,0.0,117995.54076145546,-3.999505988182523,0.0786657436997771,tied_shape,1004,-11503.564484716588,0.18655312526971102
0.01,42,2195,2,0.8995856635388205,0.0,0.0,9.966188942805713,-0.00033780795527427724,6.644299097906319e-06,tied_shape,1004,-11503.564484716588,0.18655312526971102
0.01,42,2063,1,0.8848291080717063,0.0,0.0,32.78413749903026,-0.00896445865043426,0.00017802290628180008,tied_shape,1005,25223.429753996377,0.17247362434864044
0.01,42,2063,2,0.1151708919282932,0.0,0.0,156946.48212441365,-42.91527417419606,0.8522435241530804,tied_shape,1005,25223.429753996377,0.17247362434864044
0.01,42,1515,1,0.9153760112779854,0.0,0.0,7.6096281429815695,0.3916837806678348,0.023834850882492695,tied_shape,1000,35226.64681118077,0.16476566717028618
0.01,42,1515,2,0.0846239887220124,0.0,0.0,224219.7659067559,11541.06928231641,702.3003732743489,tied_shape,1000,35226.64681118077,0.16476566717028618
0.01,42,1781,1,0.08643852987622677,0.0,0.0,216036.38292417346,-1452.0106931443609,13.07995676725044,tied_shape,1004,10811.433977056286,0.1723405420780182
0.01,42,1781,2,0.913561470123774,0.0,0.0,9.255383826020122,-0.06220672695327205,0.000560368668786419,tied_shape,1004,10811.433977056286,0.1723405420780182
0.01,42,2119,1,0.08780892272255432,0.0,0.0,215722.9588873575,-5888.218249810634,186.53395581247074,tied_shape,1001,28572.402355887967,0.16675454284995794
0.01,42,2119,2,0.9121910772774431,0.0,0.0,9.95966173359473,-0.2718517411598974,0.008612041626462192,tied_shape,1001,28572.402355887967,0.16675454284995794
